Feature,Area (nm^2),Area Fraction (%),Roundness,Equivalent Diameter (nm),
612.000000,24598.337950,0.121116,0.753196,176.973378,
613.000000,23019.390582,0.113341,0.817036,171.199294,
614.000000,20720.221607,0.102021,0.877447,162.424769,
615.000000,9279.778393,0.045691,0.780043,108.698578,
616.000000,22963.988920,0.113068,0.698238,170.993154,
617.000000,7673.130194,0.037780,0.910962,98.841959,
618.000000,10110.803324,0.049783,0.885267,113.461335,
619.000000,17340.720222,0.085381,0.922300,148.589672,
620.000000,4099.722992,0.020186,0.884255,72.249079,
621.000000,16703.601108,0.082244,0.709543,145.834445,
622.000000,25650.969529,0.126298,0.680639,180.720305,
623.000000,15152.354571,0.074606,0.933047,138.897721,
624.000000,17091.412742,0.084154,0.717733,147.517669,
625.000000,16509.695291,0.081289,0.915701,144.985506,
626.000000,14626.038781,0.072015,0.949935,136.464101,
627.000000,20498.614958,0.100930,0.874157,161.553852,
628.000000,19113.573407,0.094110,0.610520,156.000505,
629.000000,914.127424,0.004501,0.753522,34.116025,
630.000000,470.914127,0.002319,0.664632,24.486455,
631.000000,18808.864266,0.092610,0.907825,154.752027,
632.000000,19418.282548,0.095610,0.934978,157.239070,
633.000000,20415.512465,0.100520,0.823121,161.226046,
634.000000,14376.731302,0.070787,0.941804,135.296056,
635.000000,19390.581717,0.095474,0.879204,157.126877,
636.000000,11218.836565,0.055239,0.942906,119.516804,
637.000000,803.324100,0.003955,0.797885,31.981620,
638.000000,8725.761773,0.042963,0.927721,105.403913,
639.000000,14127.423823,0.069560,0.909505,134.117839,
640.000000,16260.387812,0.080062,0.877785,143.886653,
641.000000,12908.587258,0.063558,0.873289,128.201887,
642.000000,10720.221607,0.052783,0.887913,116.830690,
643.000000,23684.210526,0.116615,0.933218,173.653890,
644.000000,15789.473684,0.077743,0.924024,141.787807,
645.000000,10775.623269,0.053056,0.981631,117.132189,
646.000000,12548.476454,0.061785,0.891939,126.401014,
647.000000,14321.329640,0.070514,0.961524,135.035119,
648.000000,498.614958,0.002455,0.797885,25.196355,
649.000000,11745.152355,0.057830,0.951732,122.288153,
650.000000,4930.747922,0.024278,0.818854,79.233978,
651.000000,7783.933518,0.038326,0.917516,99.553061,
652.000000,1357.340720,0.006683,0.856729,41.571864,
